locus_tag	ftype	length_bp	gene	EC_number	COG	product
NACGGEKF_01124	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
NACGGEKF_01125	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
NACGGEKF_01126	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
NACGGEKF_01127	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
NACGGEKF_01128	CDS	708	hisM		COG4160	Histidine transport system permease protein HisM
NACGGEKF_01129	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
NACGGEKF_01130	CDS	894				Epimerase family protein
NACGGEKF_01131	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
NACGGEKF_01132	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
NACGGEKF_01133	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
NACGGEKF_01134	CDS	555	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
NACGGEKF_01135	CDS	1020	gntR_3			HTH-type transcriptional regulator GntR
NACGGEKF_01136	CDS	444	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
NACGGEKF_01137	CDS	273				hypothetical protein
NACGGEKF_01138	CDS	1392	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
NACGGEKF_01139	CDS	831	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
NACGGEKF_01140	CDS	954	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
NACGGEKF_01141	CDS	1521				hypothetical protein
NACGGEKF_01142	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
NACGGEKF_01143	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
NACGGEKF_01144	CDS	456				hypothetical protein
NACGGEKF_01145	CDS	495				hypothetical protein
NACGGEKF_01146	CDS	660	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
NACGGEKF_01147	CDS	1827				hypothetical protein
NACGGEKF_01148	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
NACGGEKF_01149	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
NACGGEKF_01150	CDS	936	hdfR_3			HTH-type transcriptional regulator HdfR
NACGGEKF_01151	CDS	444	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
NACGGEKF_01152	CDS	663	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
NACGGEKF_01153	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
NACGGEKF_01154	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
NACGGEKF_01155	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
NACGGEKF_01156	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
NACGGEKF_01157	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
NACGGEKF_01158	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
NACGGEKF_01159	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
NACGGEKF_01160	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
NACGGEKF_01161	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
NACGGEKF_01162	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
NACGGEKF_01163	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
NACGGEKF_01164	CDS	1782				hypothetical protein
NACGGEKF_01165	CDS	1002	cheV		COG0784	Chemotaxis protein CheV
NACGGEKF_01166	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
NACGGEKF_01167	CDS	462	elaA		COG2153	Protein ElaA
NACGGEKF_01168	CDS	306	elaB		COG4575	Protein ElaB
NACGGEKF_01169	CDS	1296	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
NACGGEKF_01170	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
NACGGEKF_01171	CDS	759	menH_1	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NACGGEKF_01172	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
NACGGEKF_01173	CDS	963	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
NACGGEKF_01174	CDS	1368	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
NACGGEKF_01175	CDS	258	pmrD			Signal transduction protein PmrD
NACGGEKF_01176	CDS	378	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
NACGGEKF_01177	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
NACGGEKF_01178	CDS	1647	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
NACGGEKF_01179	CDS	900	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
NACGGEKF_01180	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
NACGGEKF_01181	CDS	984	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NACGGEKF_01182	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
NACGGEKF_01183	CDS	393	ais_1	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
NACGGEKF_01184	CDS	216	ais_2	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
NACGGEKF_01185	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
NACGGEKF_01186	CDS	567				hypothetical protein
NACGGEKF_01187	CDS	1197	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
NACGGEKF_01188	CDS	783	rhmR_2		COG1414	putative HTH-type transcriptional regulator RhmR
NACGGEKF_01189	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
NACGGEKF_01190	CDS	1290	rhmT			Inner membrane transport protein RhmT
NACGGEKF_01191	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
NACGGEKF_01192	CDS	177				hypothetical protein
NACGGEKF_01193	CDS	1023	sseL	3.4.22.-		Deubiquitinase SseL
NACGGEKF_01194	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
NACGGEKF_01195	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
NACGGEKF_01196	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
NACGGEKF_01197	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
NACGGEKF_01198	CDS	1083	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
NACGGEKF_01199	CDS	879	gltC_2			HTH-type transcriptional regulator GltC
NACGGEKF_01200	CDS	1218	cntE			Staphylopine export protein
NACGGEKF_01201	CDS	255				hypothetical protein
NACGGEKF_01202	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
NACGGEKF_01203	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
NACGGEKF_01204	CDS	729	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
NACGGEKF_01205	CDS	885				hypothetical protein
NACGGEKF_01206	CDS	1326	ttuB_3			Putative tartrate transporter
NACGGEKF_01207	CDS	1203	rspA_1	4.2.1.-	COG4948	D-galactonate dehydratase family member RspA
NACGGEKF_01208	CDS	2637	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
NACGGEKF_01209	CDS	2847	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
NACGGEKF_01210	CDS	651	rcsB		COG2197	Transcriptional regulatory protein RcsB
NACGGEKF_01211	CDS	2670	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
NACGGEKF_01212	CDS	1137	ompC_1		COG3203	Outer membrane porin C
NACGGEKF_01213	CDS	1053	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
NACGGEKF_01214	CDS	1059	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
NACGGEKF_01215	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
NACGGEKF_01216	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
NACGGEKF_01217	CDS	507	eco		COG4574	Ecotin
NACGGEKF_01218	CDS	132				hypothetical protein
NACGGEKF_01219	CDS	492	napF_2		COG1145	Ferredoxin-type protein NapF
NACGGEKF_01220	CDS	264	napD		COG3062	Chaperone NapD
NACGGEKF_01221	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
NACGGEKF_01222	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
NACGGEKF_01223	CDS	870	napH		COG0348	Ferredoxin-type protein NapH
NACGGEKF_01224	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
NACGGEKF_01225	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
NACGGEKF_01226	CDS	618	ccmA_3	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
NACGGEKF_01227	CDS	657	ccmB_3		COG2386	Heme exporter protein B
NACGGEKF_01228	CDS	738	ccmC_3		COG0755	Heme exporter protein C
NACGGEKF_01229	CDS	213	ccmD_3		COG3114	Heme exporter protein D
NACGGEKF_01230	CDS	480	ccmE_3		COG2332	Cytochrome c-type biogenesis protein CcmE
NACGGEKF_01231	CDS	1932	ccmF_3		COG1138	Cytochrome c-type biogenesis protein CcmF
NACGGEKF_01232	CDS	558	dsbE_3		COG0526	Thiol:disulfide interchange protein DsbE
NACGGEKF_01233	CDS	375				hypothetical protein
NACGGEKF_01234	CDS	246				IS200/IS605 family transposase IS200F
NACGGEKF_01235	CDS	882	htpX	3.4.24.-	COG0501	Protease HtpX
NACGGEKF_01236	CDS	1374	ribZ			Riboflavin transporter RibZ
NACGGEKF_01237	CDS	108				hypothetical protein
NACGGEKF_01238	CDS	792	kdgR		COG1414	Transcriptional regulator KdgR
NACGGEKF_01239	CDS	240				hypothetical protein
NACGGEKF_01240	CDS	144	mgrB			PhoP/PhoQ regulator MgrB
NACGGEKF_01241	CDS	288				hypothetical protein
NACGGEKF_01242	CDS	210	cspC			Cold shock-like protein CspC
NACGGEKF_01243	CDS	1746	ftsI_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
NACGGEKF_01244	CDS	810	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
NACGGEKF_01245	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
NACGGEKF_01246	CDS	459				hypothetical protein
NACGGEKF_01247	CDS	852	manZ_2		COG3716	PTS system mannose-specific EIID component
NACGGEKF_01248	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
NACGGEKF_01249	CDS	969	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
NACGGEKF_01250	CDS	1560				hypothetical protein
NACGGEKF_01251	CDS	1602	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
NACGGEKF_01252	CDS	1365	sdaA_1	4.3.1.17	COG1760	L-serine dehydratase 1
NACGGEKF_01253	CDS	579	nudL	3.6.1.-		putative Nudix hydrolase NudL
NACGGEKF_01254	CDS	1365	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
NACGGEKF_01255	CDS	180				hypothetical protein
NACGGEKF_01256	CDS	345	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NACGGEKF_01257	CDS	1911	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
NACGGEKF_01258	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
NACGGEKF_01259	CDS	582	slp		COG3065	Outer membrane protein Slp
NACGGEKF_01260	CDS	1752	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NACGGEKF_01261	CDS	246				IS200/IS605 family transposase IS200F
NACGGEKF_01262	CDS	5733				hypothetical protein
NACGGEKF_01263	CDS	1374	cysG		COG0007	Siroheme synthase
NACGGEKF_01264	CDS	810	nirC		COG2116	Nitrite transporter NirC
NACGGEKF_01265	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
NACGGEKF_01266	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
NACGGEKF_01267	CDS	1182	tsgA		COG0477	Protein TsgA
NACGGEKF_01268	CDS	573	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
NACGGEKF_01269	CDS	273				hypothetical protein
NACGGEKF_01270	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
NACGGEKF_01271	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
NACGGEKF_01272	CDS	1218	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
NACGGEKF_01273	CDS	2088				hypothetical protein
NACGGEKF_01274	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
NACGGEKF_01275	CDS	405	yhfA		COG1765	Protein YhfA
NACGGEKF_01276	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
NACGGEKF_01277	CDS	219				hypothetical protein
NACGGEKF_01278	CDS	1023				hypothetical protein
NACGGEKF_01279	CDS	312	ydhR	1.-.-.-		Putative monooxygenase YdhR
NACGGEKF_01280	CDS	222				hypothetical protein
NACGGEKF_01281	CDS	1908	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
NACGGEKF_01282	CDS	552	ywrO	1.6.99.-	COG2249	General stress protein 14
NACGGEKF_01283	CDS	1806	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
NACGGEKF_01284	CDS	201				hypothetical protein
NACGGEKF_01285	CDS	591	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
NACGGEKF_01286	CDS	219	slyX			Protein SlyX
NACGGEKF_01287	CDS	819	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
NACGGEKF_01288	CDS	723	dauR		COG2964	Transcriptional regulator DauR
NACGGEKF_01289	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
NACGGEKF_01290	CDS	357	tusC		COG2923	Protein TusC
NACGGEKF_01291	CDS	288	tusB		COG2168	Protein TusB
NACGGEKF_01292	CDS	375	rpsL		COG0048	30S ribosomal protein S12
NACGGEKF_01293	CDS	471	rpsG		COG0049	30S ribosomal protein S7
NACGGEKF_01294	CDS	2115	fusA		COG0480	Elongation factor G
NACGGEKF_01295	CDS	1197				hypothetical protein
NACGGEKF_01296	CDS	246				IS200/IS605 family transposase IS200F
NACGGEKF_01297	CDS	684				IS3 family transposase ISSen1
NACGGEKF_01298	CDS	402				IS3 family transposase ISSen1
NACGGEKF_01299	tRNA	88				tRNA-Ser(gga)
NACGGEKF_01300	CDS	678	ycaC_2	4.-.-.-	COG1335	putative hydrolase YcaC
NACGGEKF_01301	CDS	861				hypothetical protein
NACGGEKF_01302	CDS	912	dmlR_3			HTH-type transcriptional regulator DmlR
NACGGEKF_01303	CDS	219	infA		COG0361	Translation initiation factor IF-1
NACGGEKF_01304	CDS	705	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
NACGGEKF_01305	CDS	1722	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
NACGGEKF_01306	CDS	1767	cydD		COG4988	ATP-binding/permease protein CydD
NACGGEKF_01307	CDS	969	trxB	1.8.1.9	COG0492	Thioredoxin reductase
NACGGEKF_01308	CDS	495	lrp_1		COG1522	Leucine-responsive regulatory protein
NACGGEKF_01309	CDS	4086				hypothetical protein
NACGGEKF_01310	CDS	612	lolA		COG2834	Outer-membrane lipoprotein carrier protein
NACGGEKF_01311	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
NACGGEKF_01312	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
NACGGEKF_01313	CDS	2445	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
NACGGEKF_01314	CDS	618	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
NACGGEKF_01315	CDS	864	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
NACGGEKF_01316	CDS	1149	ycaD			putative MFS-type transporter YcaD
NACGGEKF_01317	CDS	1422	ycaM		COG0531	Inner membrane transporter YcaM
NACGGEKF_01318	CDS	798	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
NACGGEKF_01319	CDS	168				hypothetical protein
NACGGEKF_01320	CDS	960	sopD2			Secreted effector protein sopD2
NACGGEKF_01321	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
NACGGEKF_01322	CDS	858	focA		COG2116	putative formate transporter 1
NACGGEKF_01323	CDS	1836	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
NACGGEKF_01324	CDS	693				hypothetical protein
NACGGEKF_01325	CDS	1089	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
NACGGEKF_01326	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
NACGGEKF_01327	CDS	762	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
NACGGEKF_01328	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
NACGGEKF_01329	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
NACGGEKF_01330	CDS	285	ihfB		COG0776	Integration host factor subunit beta
NACGGEKF_01331	CDS	2265				hypothetical protein
NACGGEKF_01332	CDS	1749	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
NACGGEKF_01333	CDS	978	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
NACGGEKF_01334	CDS	1233				hypothetical protein
NACGGEKF_01335	CDS	183				hypothetical protein
NACGGEKF_01336	CDS	747	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
NACGGEKF_01337	CDS	894				hypothetical protein
NACGGEKF_01338	CDS	777				hypothetical protein
NACGGEKF_01339	CDS	804	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
NACGGEKF_01340	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
NACGGEKF_01341	CDS	705	mukE		COG3095	Chromosome partition protein MukE
NACGGEKF_01342	CDS	4467	mukB		COG3096	Chromosome partition protein MukB
NACGGEKF_01343	CDS	1842	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
NACGGEKF_01344	CDS	549				hypothetical protein
NACGGEKF_01345	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
NACGGEKF_01346	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
NACGGEKF_01347	CDS	1092	ompF		COG3203	Outer membrane porin F
NACGGEKF_01348	CDS	153				hypothetical protein
NACGGEKF_01349	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
NACGGEKF_01350	CDS	462	lrp_2		COG1522	Leucine-responsive regulatory protein
NACGGEKF_01351	CDS	1215	dpaL	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
NACGGEKF_01352	CDS	1437	alsT_1		COG1115	Amino-acid carrier protein AlsT
NACGGEKF_01353	CDS	1203	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
NACGGEKF_01354	CDS	1293	intQ		COG0582	Putative defective protein IntQ
NACGGEKF_01355	CDS	249				hypothetical protein
NACGGEKF_01356	CDS	240				hypothetical protein
NACGGEKF_01357	CDS	1110				hypothetical protein
NACGGEKF_01358	CDS	2928				hypothetical protein
NACGGEKF_01359	CDS	144				hypothetical protein
NACGGEKF_01360	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
NACGGEKF_01361	CDS	1290	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
NACGGEKF_01362	CDS	1326	zraR		COG2204	Transcriptional regulatory protein ZraR
NACGGEKF_01363	CDS	1587	zraS	2.7.13.3		Sensor protein ZraS
NACGGEKF_01364	CDS	456	zraP		COG3678	Zinc resistance-associated protein
NACGGEKF_01365	CDS	693				hypothetical protein
NACGGEKF_01366	CDS	273	hupA			DNA-binding protein HU-alpha
NACGGEKF_01367	CDS	591			COG3068	putative protein
NACGGEKF_01368	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
NACGGEKF_01369	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
NACGGEKF_01370	CDS	774	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
NACGGEKF_01371	CDS	489	rsd		COG3160	Regulator of sigma D
NACGGEKF_01372	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
NACGGEKF_01373	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
NACGGEKF_01374	CDS	759	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
NACGGEKF_01375	CDS	174	thiS		COG2104	Sulfur carrier protein ThiS
NACGGEKF_01376	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
NACGGEKF_01377	CDS	1134	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
NACGGEKF_01378	CDS	1011				hypothetical protein
NACGGEKF_01379	CDS	138				hypothetical protein
NACGGEKF_01380	CDS	279				hypothetical protein
NACGGEKF_01381	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
NACGGEKF_01382	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
NACGGEKF_01383	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
NACGGEKF_01384	CDS	498	rplJ		COG0244	50S ribosomal protein L10
NACGGEKF_01385	CDS	705	rplA		COG0081	50S ribosomal protein L1
NACGGEKF_01386	CDS	429	rplK		COG0080	50S ribosomal protein L11
NACGGEKF_01387	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
NACGGEKF_01388	CDS	384	secE		COG0690	Protein translocase subunit SecE
NACGGEKF_01389	CDS	891	tuf1_1			Elongation factor Tu 1
NACGGEKF_01390	CDS	561	torD_2			Chaperone protein TorD
NACGGEKF_01391	CDS	2280	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
NACGGEKF_01392	CDS	558	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
NACGGEKF_01393	CDS	768				hypothetical protein
NACGGEKF_01394	CDS	429	uspG		COG0589	Universal stress protein UP12
NACGGEKF_01395	CDS	1239		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
NACGGEKF_01396	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
NACGGEKF_01397	CDS	297	rna_1	4.6.1.21	COG3719	Ribonuclease I
NACGGEKF_01398	CDS	489	rna_2	4.6.1.21	COG3719	Ribonuclease I
NACGGEKF_01399	CDS	1464	ttdT		COG0471	L-tartrate/succinate antiporter
NACGGEKF_01400	CDS	897	citG_2	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
NACGGEKF_01401	CDS	552	citX_1	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
NACGGEKF_01402	CDS	1530	citF_1	4.1.3.6	COG3051	Citrate lyase alpha chain
NACGGEKF_01403	CDS	909	citE_1	4.1.3.6	COG2301	Citrate lyase subunit beta
NACGGEKF_01404	CDS	297	citD_1		COG3052	Citrate lyase acyl carrier protein
NACGGEKF_01405	CDS	1077	citC_1	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
NACGGEKF_01406	CDS	1662	dpiB	2.7.13.3	COG3290	Sensor histidine kinase DpiB
NACGGEKF_01407	CDS	681	dpiA		COG4565	Transcriptional regulatory protein DpiA
NACGGEKF_01408	CDS	1386	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
NACGGEKF_01409	CDS	573	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
NACGGEKF_01410	CDS	210	cspE			Cold shock-like protein CspE
NACGGEKF_01411	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
NACGGEKF_01412	CDS	789	ybeM	3.5.1.128		Deaminated glutathione amidase
NACGGEKF_01413	CDS	204	tatE		COG1826	Sec-independent protein translocase protein TatE
NACGGEKF_01414	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
NACGGEKF_01415	CDS	954	ybdO_1			putative HTH-type transcriptional regulator YbdO
NACGGEKF_01416	CDS	642	lipB	2.3.1.181	COG0321	Octanoyltransferase
NACGGEKF_01417	CDS	264				hypothetical protein
NACGGEKF_01418	CDS	1212	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
NACGGEKF_01419	CDS	1146	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
NACGGEKF_01420	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
NACGGEKF_01421	CDS	1902	mrdA_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
NACGGEKF_01422	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
NACGGEKF_01423	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
NACGGEKF_01424	CDS	609	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
NACGGEKF_01425	CDS	1095	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
NACGGEKF_01426	CDS	651	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
NACGGEKF_01427	CDS	1032	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
