locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKBEMDEF_01538	CDS	285	rplY		COG1825	50S ribosomal protein L25
GKBEMDEF_01539	CDS	1758	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
GKBEMDEF_01540	CDS	720	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
GKBEMDEF_01541	CDS	1197	bcr_1			Bicyclomycin resistance protein
GKBEMDEF_01542	CDS	345	yejG			putative protein YejG
GKBEMDEF_01543	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
GKBEMDEF_01544	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
GKBEMDEF_01545	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
GKBEMDEF_01546	CDS	1806				hypothetical protein
GKBEMDEF_01547	CDS	1563	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
GKBEMDEF_01548	CDS	570	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
GKBEMDEF_01549	CDS	105				hypothetical protein
GKBEMDEF_01550	CDS	708	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
GKBEMDEF_01551	CDS	978	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
GKBEMDEF_01552	CDS	1467	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
GKBEMDEF_01553	CDS	1191	uxuA_2	4.2.1.8	COG1312	Mannonate dehydratase
GKBEMDEF_01554	CDS	573	yeiP		COG0231	Elongation factor P-like protein
GKBEMDEF_01555	CDS	255				hypothetical protein
GKBEMDEF_01556	CDS	1182	setB			Sugar efflux transporter B
GKBEMDEF_01557	CDS	1131	fruB_1		COG1925	Multiphosphoryl transfer protein
GKBEMDEF_01558	CDS	939	lacC	2.7.1.144		Tagatose-6-phosphate kinase
GKBEMDEF_01559	CDS	1695	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
GKBEMDEF_01560	CDS	855	nfo	3.1.21.2	COG0648	Endonuclease 4
GKBEMDEF_01561	CDS	1050				hypothetical protein
GKBEMDEF_01562	CDS	867	cmpR_1			HTH-type transcriptional activator CmpR
GKBEMDEF_01563	CDS	1470	lysP		COG0833	Lysine-specific permease
GKBEMDEF_01564	CDS	1974	cirA		COG4771	Colicin I receptor
GKBEMDEF_01565	CDS	834	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
GKBEMDEF_01566	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
GKBEMDEF_01567	CDS	1158				hypothetical protein
GKBEMDEF_01568	CDS	1023	galS		COG1609	HTH-type transcriptional regulator GalS
GKBEMDEF_01569	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
GKBEMDEF_01570	CDS	1521	mglA_3	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
GKBEMDEF_01571	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
GKBEMDEF_01572	CDS	717				hypothetical protein
GKBEMDEF_01573	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
GKBEMDEF_01574	CDS	696	yohK_2		COG1346	Inner membrane protein YohK
GKBEMDEF_01575	CDS	399				hypothetical protein
GKBEMDEF_01576	CDS	933	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
GKBEMDEF_01577	CDS	1365	oprB		COG3659	Porin B
GKBEMDEF_01578	CDS	834	bglG		COG3711	Cryptic beta-glucoside bgl operon antiterminator
GKBEMDEF_01579	CDS	1863	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
GKBEMDEF_01580	CDS	1395	bglB	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
GKBEMDEF_01581	CDS	735	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
GKBEMDEF_01582	CDS	1440	oprM_2		COG1538	Outer membrane protein OprM
GKBEMDEF_01583	CDS	570	yohD		COG0586	Inner membrane protein YohD
GKBEMDEF_01584	CDS	588	yohC			Inner membrane protein YohC
GKBEMDEF_01585	CDS	951	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
GKBEMDEF_01586	CDS	555	pat_1	2.3.1.183	COG1247	Phosphinothricin N-acetyltransferase
GKBEMDEF_01587	CDS	1746	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
GKBEMDEF_01588	CDS	2298		3.2.1.-		Beta-xylosidase
GKBEMDEF_01589	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
GKBEMDEF_01590	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
GKBEMDEF_01591	CDS	948	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
GKBEMDEF_01592	CDS	738	yehW		COG1174	Glycine betaine uptake system permease protein YehW
GKBEMDEF_01593	CDS	114				hypothetical protein
GKBEMDEF_01594	CDS	1725	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
GKBEMDEF_01595	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
GKBEMDEF_01596	CDS	471				hypothetical protein
GKBEMDEF_01597	CDS	2043	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
GKBEMDEF_01598	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
GKBEMDEF_01599	CDS	462	yafP_1	2.3.1.-	COG0454	putative N-acetyltransferase YafP
GKBEMDEF_01600	CDS	318	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
GKBEMDEF_01601	CDS	900	dmlR_5			HTH-type transcriptional regulator DmlR
GKBEMDEF_01602	CDS	1344	adeQ		COG2252	Adenine permease AdeQ
GKBEMDEF_01603	CDS	1812	ade2	3.5.4.2	COG1001	Adenine deaminase 2
GKBEMDEF_01604	CDS	915	oxyR_2			Hydrogen peroxide-inducible genes activator
GKBEMDEF_01605	CDS	423				hypothetical protein
GKBEMDEF_01606	CDS	774	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
GKBEMDEF_01607	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GKBEMDEF_01608	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
GKBEMDEF_01609	CDS	1284	csbX_2		COG0477	Alpha-ketoglutarate permease
GKBEMDEF_01610	CDS	1608	araB_1	2.7.1.16	COG1069	Ribulokinase
GKBEMDEF_01611	CDS	750	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
GKBEMDEF_01612	CDS	1002	purR_3			HTH-type transcriptional repressor PurR
GKBEMDEF_01613	CDS	942	eryD		COG2390	Erythritol catabolism regulatory protein EryD
GKBEMDEF_01614	CDS	1368	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
GKBEMDEF_01615	CDS	1452	xylB_2	2.7.1.17	COG1070	Xylulose kinase
GKBEMDEF_01616	CDS	1278	csbX_3		COG0477	Alpha-ketoglutarate permease
GKBEMDEF_01617	CDS	663	hxpB_1	3.1.3.68	COG0637	Hexitol phosphatase B
GKBEMDEF_01618	CDS	897	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
GKBEMDEF_01619	CDS	1362	rlhA_1		COG0826	23S rRNA 5-hydroxycytidine synthase
GKBEMDEF_01620	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
GKBEMDEF_01621	CDS	1479	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
GKBEMDEF_01622	CDS	1416	mdtD			Putative multidrug resistance protein MdtD
GKBEMDEF_01623	CDS	3078	mdtC			Multidrug resistance protein MdtC
GKBEMDEF_01624	CDS	3123	mdtB			Multidrug resistance protein MdtB
GKBEMDEF_01625	CDS	1239	mdtA_1			Multidrug resistance protein MdtA
GKBEMDEF_01626	CDS	1275	dctA_1		COG1301	C4-dicarboxylate transport protein
GKBEMDEF_01627	CDS	612				hypothetical protein
GKBEMDEF_01628	CDS	141				hypothetical protein
GKBEMDEF_01629	CDS	702	phoP_1			Virulence transcriptional regulatory protein PhoP
GKBEMDEF_01630	CDS	1857	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
GKBEMDEF_01631	CDS	1353	dnaK_1			Chaperone protein DnaK
GKBEMDEF_01632	CDS	849	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase 2
GKBEMDEF_01633	CDS	642	udk	2.7.1.48	COG0572	Uridine kinase
GKBEMDEF_01634	CDS	582	dcd	3.5.4.13	COG0717	dCTP deaminase
GKBEMDEF_01635	CDS	1848				hypothetical protein
GKBEMDEF_01636	CDS	1584				hypothetical protein
GKBEMDEF_01637	CDS	897	galF	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
GKBEMDEF_01638	CDS	630				hypothetical protein
GKBEMDEF_01639	CDS	1434				hypothetical protein
GKBEMDEF_01640	CDS	204				hypothetical protein
GKBEMDEF_01641	CDS	1137				hypothetical protein
GKBEMDEF_01642	CDS	2154		2.7.10.-		Putative tyrosine-protein kinase in cps region
GKBEMDEF_01643	CDS	1146				hypothetical protein
GKBEMDEF_01644	CDS	1005				hypothetical protein
GKBEMDEF_01645	CDS	1233				hypothetical protein
GKBEMDEF_01646	CDS	1158	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GKBEMDEF_01647	CDS	1398	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
GKBEMDEF_01648	CDS	993	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GKBEMDEF_01649	CDS	1011				hypothetical protein
GKBEMDEF_01650	CDS	1014				hypothetical protein
GKBEMDEF_01651	CDS	1434	tuaB		COG2244	Teichuronic acid biosynthesis protein TuaB
GKBEMDEF_01652	CDS	1407	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
GKBEMDEF_01653	CDS	1416	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
GKBEMDEF_01654	CDS	1371	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
GKBEMDEF_01655	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
GKBEMDEF_01656	CDS	1005	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
GKBEMDEF_01657	CDS	768	tagG		COG1682	Teichoic acid translocation permease protein TagG
GKBEMDEF_01658	CDS	741	tagH	7.5.2.4	COG1134	Teichoic acids export ATP-binding protein TagH
GKBEMDEF_01659	CDS	1896				hypothetical protein
GKBEMDEF_01660	CDS	1155	rfbD	5.4.99.9		UDP-galactopyranose mutase
GKBEMDEF_01661	CDS	894				hypothetical protein
GKBEMDEF_01662	CDS	1134	pglA	2.4.1.290		N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
GKBEMDEF_01663	CDS	1317				hypothetical protein
GKBEMDEF_01664	CDS	600	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
GKBEMDEF_01665	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
GKBEMDEF_01666	CDS	738	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GKBEMDEF_01667	CDS	591	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
GKBEMDEF_01668	CDS	1068	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
GKBEMDEF_01669	CDS	1062	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
GKBEMDEF_01670	CDS	1305	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
GKBEMDEF_01671	CDS	900	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
GKBEMDEF_01672	CDS	825	yeeZ		COG0451	Protein YeeZ
GKBEMDEF_01673	CDS	891	yhaJ_2			HTH-type transcriptional regulator YhaJ
GKBEMDEF_01674	CDS	1359	plaP		COG0531	Low-affinity putrescine importer PlaP
GKBEMDEF_01675	CDS	312				hypothetical protein
GKBEMDEF_01676	CDS	2103	fusA_1		COG0480	Elongation factor G
GKBEMDEF_01677	CDS	1425	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
GKBEMDEF_01678	CDS	1164	dacD	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacD
GKBEMDEF_01679	CDS	474	sbmC		COG3449	DNA gyrase inhibitor
GKBEMDEF_01680	CDS	1059	yeeA		COG1289	Inner membrane protein YeeA
GKBEMDEF_01681	CDS	324				hypothetical protein
GKBEMDEF_01682	CDS	741	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
GKBEMDEF_01683	CDS	1056	cobT_1	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
GKBEMDEF_01684	CDS	1110	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
GKBEMDEF_01685	CDS	732				hypothetical protein
GKBEMDEF_01686	CDS	390				hypothetical protein
GKBEMDEF_01687	CDS	957	dmlR_6			HTH-type transcriptional regulator DmlR
GKBEMDEF_01688	CDS	741				hypothetical protein
GKBEMDEF_01689	CDS	1320	abaF_2			Fosfomycin resistance protein AbaF
GKBEMDEF_01690	CDS	381				hypothetical protein
GKBEMDEF_01691	CDS	1788				hypothetical protein
GKBEMDEF_01692	CDS	333	yeaR_2		COG3615	putative protein YeaR
GKBEMDEF_01693	CDS	336				hypothetical protein
GKBEMDEF_01694	CDS	915	gcvA_2			Glycine cleavage system transcriptional activator
GKBEMDEF_01695	CDS	576				hypothetical protein
GKBEMDEF_01696	CDS	837	cpo	1.11.1.10		Non-heme chloroperoxidase
GKBEMDEF_01697	CDS	972				hypothetical protein
GKBEMDEF_01698	CDS	1104				hypothetical protein
GKBEMDEF_01699	tRNA	76				tRNA-Asn(gtt)
GKBEMDEF_01700	CDS	1437	yeeO		COG0534	putative FMN/FAD exporter YeeO
GKBEMDEF_01701	tRNA	76				tRNA-Asn(gtt)
GKBEMDEF_01702	CDS	1455	amn	3.2.2.4	COG0775	AMP nucleosidase
GKBEMDEF_01703	CDS	246	pmrD			Signal transduction protein PmrD
GKBEMDEF_01704	CDS	1623	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GKBEMDEF_01705	CDS	933				hypothetical protein
GKBEMDEF_01706	CDS	978	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
GKBEMDEF_01707	CDS	705	acuR			Transcriptional regulator AcuR
GKBEMDEF_01708	CDS	1635				hypothetical protein
GKBEMDEF_01709	tRNA	76				tRNA-Asn(gtt)
GKBEMDEF_01710	CDS	918	argP_1			HTH-type transcriptional regulator ArgP
GKBEMDEF_01711	CDS	951	cbl			HTH-type transcriptional regulator cbl
GKBEMDEF_01712	CDS	942	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
GKBEMDEF_01713	CDS	237				hypothetical protein
GKBEMDEF_01714	CDS	348				hypothetical protein
GKBEMDEF_01715	CDS	348				hypothetical protein
GKBEMDEF_01716	tRNA	76				tRNA-Asn(gtt)
GKBEMDEF_01717	CDS	798	mtfA		COG3228	Protein MtfA
GKBEMDEF_01718	tRNA	90				tRNA-Ser(cga)
GKBEMDEF_01719	CDS	993				hypothetical protein
GKBEMDEF_01720	CDS	228				hypothetical protein
GKBEMDEF_01721	CDS	603				hypothetical protein
GKBEMDEF_01722	CDS	228				hypothetical protein
GKBEMDEF_01723	CDS	324				hypothetical protein
GKBEMDEF_01724	CDS	114				hypothetical protein
GKBEMDEF_01725	CDS	261				hypothetical protein
GKBEMDEF_01726	CDS	513				hypothetical protein
GKBEMDEF_01727	CDS	786				hypothetical protein
GKBEMDEF_01728	CDS	300				hypothetical protein
GKBEMDEF_01729	CDS	660			COG1974	putative HTH-type transcriptional regulator
GKBEMDEF_01730	CDS	198				hypothetical protein
GKBEMDEF_01731	CDS	462				hypothetical protein
GKBEMDEF_01732	CDS	915				hypothetical protein
GKBEMDEF_01733	CDS	810	dam_1	2.1.1.72	COG0338	DNA adenine methylase
GKBEMDEF_01734	CDS	378	rusA	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
GKBEMDEF_01735	CDS	981				hypothetical protein
GKBEMDEF_01736	CDS	579				hypothetical protein
GKBEMDEF_01737	CDS	240				hypothetical protein
GKBEMDEF_01738	CDS	387				hypothetical protein
GKBEMDEF_01739	CDS	282				hypothetical protein
GKBEMDEF_01740	CDS	630				hypothetical protein
GKBEMDEF_01741	CDS	276				hypothetical protein
GKBEMDEF_01742	CDS	204				hypothetical protein
GKBEMDEF_01743	CDS	489				hypothetical protein
GKBEMDEF_01744	CDS	384				hypothetical protein
GKBEMDEF_01745	CDS	237				hypothetical protein
GKBEMDEF_01746	CDS	204				hypothetical protein
GKBEMDEF_01747	CDS	234				hypothetical protein
GKBEMDEF_01748	CDS	351				hypothetical protein
GKBEMDEF_01749	CDS	498				hypothetical protein
GKBEMDEF_01750	CDS	1758				hypothetical protein
GKBEMDEF_01751	CDS	1230				hypothetical protein
GKBEMDEF_01752	CDS	657				hypothetical protein
GKBEMDEF_01753	CDS	1209				hypothetical protein
GKBEMDEF_01754	CDS	204				hypothetical protein
GKBEMDEF_01755	CDS	321				hypothetical protein
GKBEMDEF_01756	CDS	339				hypothetical protein
GKBEMDEF_01757	CDS	450				hypothetical protein
GKBEMDEF_01758	CDS	348				hypothetical protein
GKBEMDEF_01759	CDS	705				hypothetical protein
GKBEMDEF_01760	CDS	507	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
GKBEMDEF_01761	CDS	582	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
GKBEMDEF_01762	CDS	270	yihD		COG3084	Protein YihD
GKBEMDEF_01763	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
GKBEMDEF_01764	CDS	624	dsbA_1		COG0526	Thiol:disulfide interchange protein DsbA
GKBEMDEF_01765	CDS	900	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
GKBEMDEF_01766	CDS	2793	polA	2.7.7.7	COG0258	DNA polymerase I
GKBEMDEF_01767	CDS	633	engB		COG0218	putative GTP-binding protein EngB
GKBEMDEF_01768	CDS	507	yihI		COG3078	Der GTPase-activating protein YihI
GKBEMDEF_01769	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
GKBEMDEF_01770	CDS	1410	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
GKBEMDEF_01771	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
GKBEMDEF_01772	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
GKBEMDEF_01773	CDS	1824	typA		COG1217	GTP-binding protein TypA/BipA
GKBEMDEF_01774	CDS	600	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
GKBEMDEF_01775	CDS	861				hypothetical protein
GKBEMDEF_01776	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
GKBEMDEF_01777	CDS	942				hypothetical protein
GKBEMDEF_01778	CDS	918	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
GKBEMDEF_01779	CDS	249				hypothetical protein
GKBEMDEF_01780	CDS	384	vapC_1	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
GKBEMDEF_01781	CDS	930	fdhE		COG3058	Protein FdhE
GKBEMDEF_01782	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
GKBEMDEF_01783	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
GKBEMDEF_01784	CDS	2415	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
GKBEMDEF_01785	CDS	588	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
GKBEMDEF_01786	CDS	837	fdhD		COG1526	Sulfur carrier protein FdhD
GKBEMDEF_01787	CDS	213				hypothetical protein
GKBEMDEF_01788	CDS	324				hypothetical protein
GKBEMDEF_01789	CDS	702				hypothetical protein
GKBEMDEF_01790	CDS	549	sutR_1		COG1396	HTH-type transcriptional regulator SutR
GKBEMDEF_01791	CDS	996	rafR			HTH-type transcriptional regulator RafR
GKBEMDEF_01792	CDS	2124	rafA	3.2.1.22		Alpha-galactosidase
GKBEMDEF_01793	CDS	1266	melY			Melibiose permease
GKBEMDEF_01794	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
GKBEMDEF_01795	CDS	1149	adhB	1.1.1.1		Alcohol dehydrogenase 2
GKBEMDEF_01796	CDS	1005	lsrD_2			Autoinducer 2 import system permease protein LsrD
GKBEMDEF_01797	CDS	1008	rbsC_6		COG1172	Ribose import permease protein RbsC
GKBEMDEF_01798	CDS	1512	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
GKBEMDEF_01799	CDS	987	lsrB_2			Autoinducer 2-binding protein LsrB
GKBEMDEF_01800	CDS	831	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
GKBEMDEF_01801	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
GKBEMDEF_01802	CDS	1467	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
GKBEMDEF_01803	CDS	837	rhaS_7			HTH-type transcriptional activator RhaS
GKBEMDEF_01804	CDS	846	rhaR_2			HTH-type transcriptional activator RhaR
GKBEMDEF_01805	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
GKBEMDEF_01806	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
GKBEMDEF_01807	CDS	675	yiiM		COG2258	Protein YiiM
GKBEMDEF_01808	CDS	1374	cpxA	2.7.13.3		Sensor histidine kinase CpxA
GKBEMDEF_01809	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
GKBEMDEF_01810	CDS	504	cpxP		COG3678	Periplasmic protein CpxP
GKBEMDEF_01811	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
GKBEMDEF_01812	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
GKBEMDEF_01813	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
GKBEMDEF_01814	CDS	921	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
GKBEMDEF_01815	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
GKBEMDEF_01816	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
GKBEMDEF_01817	CDS	855	ftsN		COG3087	Cell division protein FtsN
GKBEMDEF_01818	CDS	1029	cytR_1		COG1609	HTH-type transcriptional repressor CytR
GKBEMDEF_01819	CDS	2196	priA	3.6.4.-	COG1198	Primosomal protein N'
GKBEMDEF_01820	CDS	213	rpmE		COG0254	50S ribosomal protein L31
GKBEMDEF_01821	CDS	318	metJ		COG3060	Met repressor
GKBEMDEF_01822	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
GKBEMDEF_01823	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
GKBEMDEF_01824	CDS	1137				hypothetical protein
GKBEMDEF_01825	CDS	1557	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
GKBEMDEF_01826	CDS	372				hypothetical protein
GKBEMDEF_01827	CDS	909	catM_1			HTH-type transcriptional regulator CatM
GKBEMDEF_01828	CDS	888	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
GKBEMDEF_01829	CDS	882	yijE			putative cystine transporter YijE
GKBEMDEF_01830	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
GKBEMDEF_01831	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
GKBEMDEF_01832	CDS	987	rhaS_8			HTH-type transcriptional activator RhaS
GKBEMDEF_01833	CDS	651	zinT		COG3443	Metal-binding protein ZinT
GKBEMDEF_01834	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
GKBEMDEF_01835	CDS	1152	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
GKBEMDEF_01836	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
GKBEMDEF_01837	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
GKBEMDEF_01838	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
GKBEMDEF_01839	CDS	918	oxyR_3			Hydrogen peroxide-inducible genes activator
GKBEMDEF_01840	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
GKBEMDEF_01841	CDS	636	fabR		COG1309	HTH-type transcriptional repressor FabR
GKBEMDEF_01842	CDS	360	yijD			Inner membrane protein YijD
GKBEMDEF_01843	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
GKBEMDEF_01844	CDS	1839	btuB		COG4206	Vitamin B12 transporter BtuB
GKBEMDEF_01845	CDS	852	murI	5.1.1.3	COG0796	Glutamate racemase
GKBEMDEF_01846	rRNA	448				16S ribosomal RNA (partial)
GKBEMDEF_01847	CDS	909	dmlR_7			HTH-type transcriptional regulator DmlR
GKBEMDEF_01848	CDS	606	azoR_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
GKBEMDEF_01849	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
GKBEMDEF_01850	CDS	546	ygaP		COG0607	Inner membrane protein YgaP
GKBEMDEF_01851	CDS	903				hypothetical protein
GKBEMDEF_01852	CDS	180				hypothetical protein
GKBEMDEF_01853	CDS	393	stpA		COG2916	DNA-binding protein StpA
GKBEMDEF_01854	CDS	450	alaE			L-alanine exporter AlaE
GKBEMDEF_01855	CDS	363				hypothetical protein
GKBEMDEF_01856	CDS	348	ygaM		COG4575	putative protein YgaM
GKBEMDEF_01857	CDS	1353	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
GKBEMDEF_01858	CDS	432				hypothetical protein
GKBEMDEF_01859	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
GKBEMDEF_01860	CDS	411	nrdI		COG1780	Protein NrdI
GKBEMDEF_01861	CDS	2142	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
GKBEMDEF_01862	CDS	963	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
GKBEMDEF_01863	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
GKBEMDEF_01864	CDS	1068	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
GKBEMDEF_01865	CDS	999	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
GKBEMDEF_01866	CDS	747	ygaZ_2		COG1296	Inner membrane protein YgaZ
GKBEMDEF_01867	CDS	336				hypothetical protein
GKBEMDEF_01868	CDS	531	mprA		COG1846	Transcriptional repressor MprA
GKBEMDEF_01869	CDS	1173	emrA_2		COG1566	Multidrug export protein EmrA
GKBEMDEF_01870	CDS	1539	emrB_1			Multidrug export protein EmrB
